field.nmbr;registr.code;Species;reads;Identity;Phylum;Class;Order;Family;Genus;Type
S-UPG92-rf2;NBC.LAB.5456c;Amphisorus_&_Amphisorus_SpL_&_Amphisorus_SpS;4;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
T-UPG92-rf1;tradi4;Amphisorus_SpS;7;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
T-UPG92-rf2;tradi5;Amphisorus_SpS;4;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
T-UPG92-rf3;tradi6;Amphisorus_SpS;7;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
T-UPG91-rf1;tradi7;Amphisorus_SpS;1;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
T-UPG90-06;tradi8;Amphisorus_SpS;7;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
T-UPG90-12;tradi9;Amphisorus_SpS;1;100;Foraminifera;Tubothalamea;Miliolida;Soritidae;Amphisorus;LBF
E-UPG90-06;NBC.LAB.5461d;Amphistegina_lessonii;22;92.879;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461c;Amphistegina_lessonii;6;94.427;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461d;Amphistegina_lessonii;11;94.427;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462d;Amphistegina_lessonii;24;94.427;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463a;Amphistegina_lessonii;4;94.427;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463b;Amphistegina_lessonii;6;94.427;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463f;Amphistegina_lessonii;12;94.427;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463f;Amphistegina_lessonii;77;99.071;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii;17;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461b;Amphistegina_lessonii;12;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461c;Amphistegina_lessonii;41;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461d;Amphistegina_lessonii;46;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462d;Amphistegina_lessonii;40;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463a;Amphistegina_lessonii;14;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463b;Amphistegina_lessonii;6;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463c;Amphistegina_lessonii;8;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463d;Amphistegina_lessonii;8;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463e;Amphistegina_lessonii;850;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463f;Amphistegina_lessonii;35;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452d;Amphistegina_lessonii;8;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452c;Amphistegina_lessonii;6;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452e;Amphistegina_lessonii;4;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451d;Amphistegina_lessonii;31;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451c;Amphistegina_lessonii;28;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451a;Amphistegina_lessonii;17;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451b;Amphistegina_lessonii;15;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451e;Amphistegina_lessonii;7;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451f;Amphistegina_lessonii;18;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii;6207;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461b;Amphistegina_lessonii;3403;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461c;Amphistegina_lessonii;10242;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461d;Amphistegina_lessonii;13686;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462a;Amphistegina_lessonii;1330;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462c;Amphistegina_lessonii;12;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462d;Amphistegina_lessonii;7722;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462e;Amphistegina_lessonii;46;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463a;Amphistegina_lessonii;5610;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463b;Amphistegina_lessonii;3381;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463c;Amphistegina_lessonii;1973;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463d;Amphistegina_lessonii;3649;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463e;Amphistegina_lessonii;4613;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463f;Amphistegina_lessonii;11090;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG91-rf1;NBC.LAB.5464b;Amphistegina_lessonii;212;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf1;NBC.LAB.5465e;Amphistegina_lessonii;7;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf2;NBC.LAB.5466a;Amphistegina_lessonii;493;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf2;NBC.LAB.5466c;Amphistegina_lessonii;41;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf2;NBC.LAB.5466e;Amphistegina_lessonii;688;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf3;NBC.LAB.5467a;Amphistegina_lessonii;366;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf3;NBC.LAB.5467d;Amphistegina_lessonii;66;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG82-rf1;tradi1;Amphistegina_lessonii;12;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG90-15;tradi10;Amphistegina_lessonii;113;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG82-rf2;tradi2;Amphistegina_lessonii;1;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG82-rf3;tradi3;Amphistegina_lessonii;8;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG92-rf2;tradi5;Amphistegina_lessonii;1;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG90-06;tradi8;Amphistegina_lessonii;67;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
T-UPG90-12;tradi9;Amphistegina_lessonii;67;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG82-rf1;NBC.LAB.5458d;Amphistegina_lessonii;5;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG82-rf1;NBC.LAB.5458f;Amphistegina_lessonii;6;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452g;Amphistegina_lessonii;3269;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452f;Amphistegina_lessonii;1388;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452e;Amphistegina_lessonii;2114;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452b;Amphistegina_lessonii;2101;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452d;Amphistegina_lessonii;2688;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452c;Amphistegina_lessonii;2246;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452a;Amphistegina_lessonii;1989;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453c;Amphistegina_lessonii;105;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453f;Amphistegina_lessonii;264;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453e;Amphistegina_lessonii;96;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453b;Amphistegina_lessonii;50;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453g;Amphistegina_lessonii;216;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453d;Amphistegina_lessonii;161;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453a;Amphistegina_lessonii;53;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451c;Amphistegina_lessonii;6251;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451a;Amphistegina_lessonii;6445;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451d;Amphistegina_lessonii;6445;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451e;Amphistegina_lessonii;3452;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451f;Amphistegina_lessonii;6857;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451b;Amphistegina_lessonii;5870;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455g;Amphistegina_lessonii;128;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455a;Amphistegina_lessonii;24;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455d;Amphistegina_lessonii;221;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455b;Amphistegina_lessonii;6;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456b;Amphistegina_lessonii;274;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456c;Amphistegina_lessonii;189;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456a;Amphistegina_lessonii;224;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456e;Amphistegina_lessonii;450;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456d;Amphistegina_lessonii;276;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457a;Amphistegina_lessonii;304;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457d;Amphistegina_lessonii;318;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457b;Amphistegina_lessonii;250;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457c;Amphistegina_lessonii;292;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457e;Amphistegina_lessonii;485;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;115;96.904;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;713;97.214;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452a;Amphistegina_lessonii_NBCLAB5174;5;97.214;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;45;97.523;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;64;98.142;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;92;98.452;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;115;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452a;Amphistegina_lessonii_NBCLAB5174;16;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452d;Amphistegina_lessonii_NBCLAB5174;10;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452g;Amphistegina_lessonii_NBCLAB5174;19;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452b;Amphistegina_lessonii_NBCLAB5174;12;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452f;Amphistegina_lessonii_NBCLAB5174;12;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452e;Amphistegina_lessonii_NBCLAB5174;11;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452c;Amphistegina_lessonii_NBCLAB5174;11;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451a;Amphistegina_lessonii_NBCLAB5174;12;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451b;Amphistegina_lessonii_NBCLAB5174;6;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451c;Amphistegina_lessonii_NBCLAB5174;11;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451f;Amphistegina_lessonii_NBCLAB5174;9;98.762;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462e;Amphistegina_lessonii_NBCLAB5174;127;99.381;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lessonii_NBCLAB5174;3887;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461b;Amphistegina_lessonii_NBCLAB5174;2211;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461c;Amphistegina_lessonii_NBCLAB5174;12537;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461d;Amphistegina_lessonii_NBCLAB5174;193;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462a;Amphistegina_lessonii_NBCLAB5174;5837;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462c;Amphistegina_lessonii_NBCLAB5174;3581;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-12;NBC.LAB.5462e;Amphistegina_lessonii_NBCLAB5174;5396;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463a;Amphistegina_lessonii_NBCLAB5174;4;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463d;Amphistegina_lessonii_NBCLAB5174;1724;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-15;NBC.LAB.5463f;Amphistegina_lessonii_NBCLAB5174;2270;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf2;NBC.LAB.5466a;Amphistegina_lessonii_NBCLAB5174;16;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf2;NBC.LAB.5466e;Amphistegina_lessonii_NBCLAB5174;33;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf3;NBC.LAB.5467a;Amphistegina_lessonii_NBCLAB5174;35;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf3;NBC.LAB.5467b;Amphistegina_lessonii_NBCLAB5174;8;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG92-rf3;NBC.LAB.5467d;Amphistegina_lessonii_NBCLAB5174;10;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG82-rf1;NBC.LAB.5458d;Amphistegina_lessonii_NBCLAB5174;4;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452c;Amphistegina_lessonii_NBCLAB5174;2091;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452b;Amphistegina_lessonii_NBCLAB5174;2077;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452d;Amphistegina_lessonii_NBCLAB5174;1747;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452f;Amphistegina_lessonii_NBCLAB5174;2241;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452g;Amphistegina_lessonii_NBCLAB5174;2762;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452e;Amphistegina_lessonii_NBCLAB5174;1801;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-12;NBC.LAB.5452a;Amphistegina_lessonii_NBCLAB5174;1823;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453e;Amphistegina_lessonii_NBCLAB5174;10;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453b;Amphistegina_lessonii_NBCLAB5174;9;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453c;Amphistegina_lessonii_NBCLAB5174;8;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453f;Amphistegina_lessonii_NBCLAB5174;6;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453a;Amphistegina_lessonii_NBCLAB5174;11;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-15;NBC.LAB.5453g;Amphistegina_lessonii_NBCLAB5174;9;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451c;Amphistegina_lessonii_NBCLAB5174;4348;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451b;Amphistegina_lessonii_NBCLAB5174;2184;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451d;Amphistegina_lessonii_NBCLAB5174;2697;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451a;Amphistegina_lessonii_NBCLAB5174;2265;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451f;Amphistegina_lessonii_NBCLAB5174;2906;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG90-06;NBC.LAB.5451e;Amphistegina_lessonii_NBCLAB5174;822;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455a;Amphistegina_lessonii_NBCLAB5174;17;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455g;Amphistegina_lessonii_NBCLAB5174;10;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455b;Amphistegina_lessonii_NBCLAB5174;8;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf1;NBC.LAB.5455d;Amphistegina_lessonii_NBCLAB5174;12;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456b;Amphistegina_lessonii_NBCLAB5174;5;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456d;Amphistegina_lessonii_NBCLAB5174;9;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf2;NBC.LAB.5456e;Amphistegina_lessonii_NBCLAB5174;25;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457e;Amphistegina_lessonii_NBCLAB5174;15;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457b;Amphistegina_lessonii_NBCLAB5174;6;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457d;Amphistegina_lessonii_NBCLAB5174;6;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
S-UPG92-rf3;NBC.LAB.5457a;Amphistegina_lessonii_NBCLAB5174;7;100;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461c;Amphistegina_lobifera;13;92.879;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461d;Amphistegina_lobifera;34;92.879;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lobifera;61;99.071;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461a;Amphistegina_lobifera;120;99.071;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
E-UPG90-06;NBC.LAB.5461b;Amphistegina_lobifera;7;99.071;Foraminifera;Globothalamea;Rotaliida;Amphisteginidae;Amphistegina;LBF
